"Reporter","Partner","HS2_Code","Commodity","Value","Growth","Growth4Graph","AverageGrowth","RCA","RCA4Graph","Quadrant","x","y","Group_Code","Description"
"Thailand","Viet Nam","15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",14790788.52,"255.167023492844",100.00,15.24,0.53,0.53,"INTRO",-1,1,2.00,"Vegetable"
"Thailand","Viet Nam","16","Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",7101080.04,"35.2444842751034",35.24,15.24,0.02,0.02,"INTRO",-1,1,3.00,"Food Products"
"Thailand","Viet Nam","17","Sugars and sugar confectionery",83136566.77,"-37.2266873215995",-37.22,15.24,0.58,0.58,"DOG",-1,-1,3.00,"Food Products"
"Thailand","Viet Nam","18","Cocoa and cocoa preparations",161194.67,"99.4679647197315",99.46,15.24,0.09,0.09,"INTRO",-1,1,3.00,"Food Products"
"Thailand","Viet Nam","19","Preparations of cereals, flour, starch or milk; pastrycooks' products",69469671.73,"-3.96880275060614",-3.96,15.24,1.07,1.07,"COW",2,-2,3.00,"Food Products"
"Thailand","Viet Nam","20","Preparations of vegetables, fruit, nuts or other parts of plants",37778355.67,"30.5507604956336",30.55,15.24,0.33,0.33,"INTRO",-1,1,3.00,"Food Products"
"Thailand","Viet Nam","21","Miscellaneous edible preparations",66703418.15,"-8.24674338686965",-8.24,15.24,0.61,0.61,"DOG",-1,-1,3.00,"Food Products"
"Thailand","Viet Nam","22","Beverages, spirits and vinegar",445885651.15,"14.1951659553131",14.19,15.24,5.51,5.51,"COW",2,-2,3.00,"Food Products"
"Thailand","Viet Nam","23","Food industries, residues and wastes thereof; prepared animal fodder",54555402.15,"-33.7403150426011",-33.74,15.24,0.69,0.69,"DOG",-2,-1,3.00,"Food Products"
"Thailand","Viet Nam","24","Tobacco and manufactured tobacco substitutes",60224189.76,"110.50760330434",100.00,15.24,8.02,8.02,"STAR",2,1,3.00,"Food Products"
"Thailand","Viet Nam","25","Salt; sulphur; earths, stone; plastering materials, lime and cement",63603435.86,"-4.85956495646513",-4.85,15.24,1.47,1.47,"COW",2,-2,4.00,"Minerals"
"Thailand","Viet Nam","26","Ores, slag and ash",721665.93,"-66.2929392097364",-66.29,15.24,0.18,0.18,"DOG",-2,-1,4.00,"Minerals"
"Thailand","Viet Nam","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",1114485904.92,"56.4887817348083",56.48,15.24,2.73,2.73,"STAR",2,2,5.00,"Fuels"
"Thailand","Viet Nam","28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",79488368.85,"27.9088863382403",27.90,15.24,2.38,2.38,"STAR",2,1,6.00,"Chemicals"
"Thailand","Viet Nam","29","Organic chemicals",307318501.11,"31.9703314922228",31.97,15.24,1.33,1.33,"STAR",1,1,6.00,"Chemicals"
"Thailand","Viet Nam","30","Pharmaceutical products",97672505.35,"10.8239623545229",10.82,15.24,3.87,3.87,"COW",2,-1,6.00,"Chemicals"
"Thailand","Viet Nam","31","Fertilizers",5529027.71,"-24.3929964739909",-24.39,15.24,0.53,0.53,"DOG",-1,-1,6.00,"Chemicals"
"Thailand","Viet Nam","32","Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",59477617.16,"11.3141184048907",11.31,15.24,1.91,1.91,"COW",2,-1,6.00,"Chemicals"
"Thailand","Viet Nam","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations",72421085.03,"52.4856447186208",52.48,15.24,0.82,0.82,"INTRO",-1,1,6.00,"Chemicals"
"Thailand","Viet Nam","34","Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",86061724.35,"20.7438095393591",20.74,15.24,2.37,2.37,"STAR",2,1,6.00,"Chemicals"
"Thailand","Viet Nam","35","Albuminoidal substances; modified starches; glues; enzymes",23234589.48,"18.0424968513913",18.04,15.24,0.63,0.63,"INTRO",-2,1,6.00,"Chemicals"
"Thailand","Viet Nam","36","Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",1017.16,"-91.1297151403369",-91.12,15.24,1.82033856988933e-03,1.82033856988933e-03,"DOG",-2,-1,6.00,"Chemicals"
"Thailand","Viet Nam","37","Photographic or cinematographic goods",355386.54,"26.258512691575",26.25,15.24,0.55,0.55,"INTRO",-1,1,6.00,"Chemicals"
"Thailand","Viet Nam","38","Chemical products n.e.c.",158367900.84,"29.1695390950678",29.16,15.24,3.17,3.17,"STAR",1,1,6.00,"Chemicals"
"Thailand","Viet Nam","39","Plastics and articles thereof",954790478.70,"20.3021183136346",20.30,15.24,1.52,1.52,"STAR",1,1,7.00,"Plastic or Rubber"
"Thailand","Viet Nam","40","Rubber and articles thereof",364335796.76,"33.6575365849245",33.65,15.24,0.45,0.45,"INTRO",-2,1,7.00,"Plastic or Rubber"
"Thailand","Viet Nam","41","Raw hides and skins (other than furskins) and leather",161869494.77,"5.70843098359167",5.70,15.24,5.87,5.87,"COW",1,-1,8.00,"Hides and Skins"
"Thailand","Viet Nam","42","Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",67194105.72,"965.563282492071",100.00,15.24,2.86,2.86,"STAR",1,1,8.00,"Hides and Skins"
"Thailand","Viet Nam","43","Furskins and artificial fur; manufactures thereof",343114.71,"17.5891380671025",17.58,15.24,0.05,0.05,"INTRO",-1,2,8.00,"Hides and Skins"
"Thailand","Viet Nam","44","Wood and articles of wood; wood charcoal",95571525.79,"20.0955854544853",20.09,15.24,0.67,0.67,"INTRO",-1,2,9.00,"Wood"
"Thailand","Viet Nam","45","Cork and articles of cork",2881.24,"137.438090764502",100.00,15.24,0.19,0.19,"INTRO",-1,1,9.00,"Wood"
"Thailand","Viet Nam","46","Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",2001.61,"-85.4760776608011",-85.47,15.24,4.96949717293289e-03,4.96949717293289e-03,"DOG",-2,-1,9.00,"Wood"
"Thailand","Viet Nam","47","Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard",1287620.87,"91.9798812043098",91.97,15.24,0.16,0.16,"INTRO",-2,1,9.00,"Wood"
"Thailand","Viet Nam","48","Paper and paperboard; articles of paper pulp, of paper or paperboard",263459297.51,"2.3551093179688",2.35,15.24,3.54,3.54,"COW",2,-1,9.00,"Wood"
"Thailand","Viet Nam","49","Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",3045488.21,"-8.58874620967494",-8.58,15.24,0.90,0.90,"DOG",-1,-1,9.00,"Wood"
"Thailand","Viet Nam","50","Silk",23898.23,"-14.2553041865885",-14.25,15.24,0.05,0.05,"DOG",-1,-1,10.00,"Textiles and Clothing"
"Thailand","Viet Nam","51","Wool, fine or coarse animal hair; horsehair yarn and woven fabric",385421.76,"-50.4683738631405",-50.46,15.24,0.16,0.16,"DOG",-1,-2,10.00,"Textiles and Clothing"
"Thailand","Viet Nam","52","Cotton",37645015.42,"-7.41826598158935",-7.41,15.24,1.58,1.58,"COW",2,-2,10.00,"Textiles and Clothing"
"Thailand","Viet Nam","53","Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",2506.20,"-87.3743899914006",-87.37,15.24,2.80641307643504e-03,2.80641307643504e-03,"DOG",-1,-1,10.00,"Textiles and Clothing"
"Thailand","Viet Nam","54","Man-made filaments; strip and the like of man-made textile materials",126478427.65,"20.8714505497578",20.87,15.24,3.09,3.09,"STAR",2,1,10.00,"Textiles and Clothing"
"Thailand","Viet Nam","55","Man-made staple fibres",102525239.18,"9.26021885810364",9.26,15.24,1.67,1.67,"COW",2,-1,10.00,"Textiles and Clothing"
"Thailand","Viet Nam","56","Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",43443305.00,"12.294813583856",12.29,15.24,1.65,1.65,"COW",2,-1,10.00,"Textiles and Clothing"
"Thailand","Viet Nam","57","Carpets and other textile floor coverings",6357904.46,"13.5162986581567",13.51,15.24,0.78,0.78,"DOG",-1,-2,10.00,"Textiles and Clothing"
"Thailand","Viet Nam","58","Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",22425704.71,"14.6429347609333",14.64,15.24,2.07,2.07,"COW",2,-1,10.00,"Textiles and Clothing"
"Thailand","Viet Nam","59","Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",8125019.20,"16.6732683955533",16.67,15.24,0.98,0.98,"INTRO",-1,1,10.00,"Textiles and Clothing"
"Thailand","Viet Nam","60","Fabrics; knitted or crocheted",92721633.77,"30.8109374135292",30.81,15.24,5.38,5.38,"STAR",2,1,10.00,"Textiles and Clothing"
"Thailand","Viet Nam","61","Apparel and clothing accessories; knitted or crocheted",6532685.29,"-14.4080512705719",-14.40,15.24,0.08,0.08,"DOG",-2,-2,10.00,"Textiles and Clothing"
"Thailand","Viet Nam","62","Apparel and clothing accessories; not knitted or crocheted",11404937.09,"10.8891502119102",10.88,15.24,0.29,0.29,"DOG",-2,-2,10.00,"Textiles and Clothing"
"Thailand","Viet Nam","63","Textiles, made up articles; sets; worn clothing and worn textile articles; rags",5790753.03,"7.29066253396017",7.29,15.24,0.32,0.32,"DOG",-1,-1,10.00,"Textiles and Clothing"
"Thailand","Viet Nam","64","Footwear; gaiters and the like; parts of such articles",11465725.54,"25.8216683296261",25.82,15.24,0.37,0.37,"INTRO",-2,1,11.00,"Footwear"
"Thailand","Viet Nam","65","Headgear and parts thereof",211354.28,"-2.03465747564717",-2.03,15.24,0.06,0.06,"DOG",-1,-1,11.00,"Footwear"
"Thailand","Viet Nam","66","Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",226829.77,"-14.6725420528657",-14.67,15.24,1.11,1.11,"COW",2,-2,11.00,"Footwear"
"Thailand","Viet Nam","67","Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",33361.73,"-68.3194160287276",-68.31,15.24,0.02,0.02,"DOG",-1,-1,11.00,"Footwear"
"Thailand","Viet Nam","68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",58515688.47,"9.37928214255523",9.37,15.24,2.13,2.13,"COW",2,-1,12.00,"Stone and Glass"
"Thailand","Viet Nam","69","Ceramic products",12943411.36,"-1.33418876457139",-1.33,15.24,0.34,0.34,"DOG",-1,-1,12.00,"Stone and Glass"
"Thailand","Viet Nam","70","Glass and glassware",54359592.46,"-9.4379538168586",-9.43,15.24,1.57,1.57,"COW",1,-2,12.00,"Stone and Glass"
"Thailand","Viet Nam","71","Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",16004936.02,"47.1854587020143",47.18,15.24,0.02,0.02,"INTRO",-1,1,12.00,"Stone and Glass"
"Thailand","Viet Nam","72","Iron and steel",83768521.74,"-22.9269866556906",-22.92,15.24,1.24,1.24,"COW",1,-1,13.00,"Metals"
"Thailand","Viet Nam","73","Iron or steel articles",222458648.26,"-6.78803204289768",-6.78,15.24,1.03,1.03,"COW",2,-1,13.00,"Metals"
"Thailand","Viet Nam","74","Copper and articles thereof",238858241.44,"132.950580066468",100.00,15.24,2.54,2.54,"STAR",1,1,13.00,"Metals"
"Thailand","Viet Nam","75","Nickel and articles thereof",293788.73,"157.388241426816",100.00,15.24,0.59,0.59,"INTRO",-1,2,13.00,"Metals"
"Thailand","Viet Nam","76","Aluminium and articles thereof",82841083.46,"45.7421429049667",45.74,15.24,1.08,1.08,"STAR",1,1,13.00,"Metals"
"Thailand","Viet Nam","78","Lead and articles thereof",1910961.98,"149.250905910072",100.00,15.24,0.64,0.64,"INTRO",-2,1,13.00,"Metals"
"Thailand","Viet Nam","79","Zinc and articles thereof",1020074.75,"23.2036369077569",23.20,15.24,0.38,0.38,"INTRO",-1,1,13.00,"Metals"
"Thailand","Viet Nam","80","Tin; articles thereof",2891936.73,"25.4658495549034",25.46,15.24,0.31,0.31,"INTRO",-1,2,13.00,"Metals"
"Thailand","Viet Nam","81","Metals; n.e.c., cermets and articles thereof",9903733.89,"2439.73244030686",100.00,15.24,2.25,2.25,"STAR",1,1,13.00,"Metals"
"Thailand","Viet Nam","82","Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",33679067.99,"99.6354456892517",99.63,15.24,1.41,1.41,"STAR",2,1,13.00,"Metals"
"Thailand","Viet Nam","83","Metal; miscellaneous products of base metal",54528138.41,"-9.90599152916698",-9.90,15.24,1.27,1.27,"COW",2,-1,13.00,"Metals"
"Thailand","Viet Nam","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",1551056184.42,"-0.730238095336956",-0.73,15.24,0.78,0.78,"DOG",-2,-2,14.00,"Machinery/Electrical"
"Thailand","Viet Nam","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",1418933241.42,"65.4451434681291",65.44,15.24,0.84,0.84,"INTRO",-1,1,14.00,"Machinery/Electrical"
"Thailand","Viet Nam","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",1084041.34,"-5.42701885069489",-5.42,15.24,0.10,0.10,"DOG",-2,-1,15.00,"Transportation"
"Thailand","Viet Nam","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",977688534.68,"-5.84219433454826",-5.84,15.24,0.69,0.69,"DOG",-1,-2,15.00,"Transportation"
"Thailand","Viet Nam","88","Aircraft, spacecraft and parts thereof",19349297.28,"334.989591737326",100.00,15.24,0.31,0.31,"INTRO",-2,2,15.00,"Transportation"
"Thailand","Viet Nam","89","Ships, boats and floating structures",247222.38,"-96.5442075587836",-96.54,15.24,3.1630434816403e-03,3.1630434816403e-03,"DOG",-2,-1,15.00,"Transportation"
"Thailand","Viet Nam","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",82495998.99,"18.8612996439406",18.86,15.24,0.29,0.29,"INTRO",-2,1,16.00,"Miscellaneous"
"Thailand","Viet Nam","91","Clocks and watches and parts thereof",244019.80,"-18.2201346067793",-18.22,15.24,8.95761056811406e-03,8.95761056811406e-03,"DOG",-2,-2,16.00,"Miscellaneous"
"Thailand","Viet Nam","92","Musical instruments; parts and accessories of such articles",28610.10,"39.2710323593482",39.27,15.24,0.02,0.02,"INTRO",-1,1,16.00,"Miscellaneous"
"Thailand","Viet Nam","93","Arms and ammunition; parts and accessories thereof",2.99,"-99.7543925939921",-99.75,15.24,1.56337635306841e-06,1.56337635306841e-06,"DOG",-2,-1,16.00,"Miscellaneous"
"Thailand","Viet Nam","94","Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",37159893.70,"-35.0067981920469",-35.00,15.24,0.60,0.60,"DOG",-1,-1,16.00,"Miscellaneous"
"Thailand","Viet Nam","95","Toys, games and sports requisites; parts and accessories thereof",3749284.98,"5.5541354174583",5.55,15.24,0.10,0.10,"DOG",-1,-2,16.00,"Miscellaneous"
"Thailand","Viet Nam","96","Miscellaneous manufactured articles",30080545.44,"9.02417955554324",9.02,15.24,0.92,0.92,"DOG",-1,-1,16.00,"Miscellaneous"
"Thailand","Viet Nam","97","Works of art; collectors' pieces and antiques",230698.65,"286.732159506911",100.00,15.24,0.08,0.08,"INTRO",-1,2,16.00,"Miscellaneous"
"Viet Nam","Cambodia","01","Animals; live",1002948.38,"57.6929017168106",57.69,23.81,3.79,3.79,"STAR",1,1,1.00,"Animal"
"Viet Nam","Cambodia","02","Meat and edible meat offal",4290.96,"Infinity",100.00,23.81,3.32525909555759e-03,3.32525909555759e-03,"INTRO",-1,1,1.00,"Animal"
"Viet Nam","Cambodia","03","Fish and crustaceans, molluscs and other aquatic invertebrates",1153986.02,"132.092558990236",100.00,23.81,0.01,0.01,"INTRO",-1,1,1.00,"Animal"
"Viet Nam","Cambodia","04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",4131431.96,"63.6347028679142",63.63,23.81,2.49,2.49,"STAR",1,1,1.00,"Animal"
"Viet Nam","Cambodia","05","Animal originated products; not elsewhere specified or included",413459.27,"0.643684021992199",0.64,23.81,0.85,0.85,"DOG",-1,-1,1.00,"Animal"
"Viet Nam","Cambodia","06","Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",5711.72,"Infinity",100.00,23.81,6.53622131378428e-03,6.53622131378428e-03,"INTRO",-1,1,2.00,"Vegetable"
"Viet Nam","Cambodia","07","Vegetables and certain roots and tubers; edible",524459.03,"-62.235571736363",-62.23,23.81,0.06,0.06,"DOG",-1,-1,2.00,"Vegetable"
"Viet Nam","Cambodia","08","Fruit and nuts, edible; peel of citrus fruit or melons",798082.19,"1688.66076723403",100.00,23.81,0.01,0.01,"INTRO",-1,1,2.00,"Vegetable"
"Viet Nam","Cambodia","09","Coffee, tea, mate and spices",637246.80,"3.39210387982177",3.39,23.81,0.01,0.01,"DOG",-1,-1,2.00,"Vegetable"
"Viet Nam","Cambodia","10","Cereals",6230442.36,"-13.8485206641977",-13.84,23.81,0.20,0.20,"DOG",-1,-1,2.00,"Vegetable"
"Viet Nam","Cambodia","11","Products of the milling industry; malt, starches, inulin, wheat gluten",13484815.83,"21.3511393387525",21.35,23.81,1.24,1.24,"COW",1,-1,2.00,"Vegetable"
"Viet Nam","Cambodia","12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",85717.50,"-25.0400083952042",-25.04,23.81,0.06,0.06,"DOG",-1,-1,2.00,"Vegetable"
"Viet Nam","Cambodia","13","Lac; gums, resins and other vegetable saps and extracts",241206.84,"16.4746611538178",16.47,23.81,0.43,0.43,"DOG",-1,-1,2.00,"Vegetable"
"Viet Nam","Cambodia","14","Vegetable plaiting materials; vegetable products not elsewhere specified or included",7924.85,"Infinity",100.00,23.81,0.02,0.02,"INTRO",-1,1,2.00,"Vegetable"
"Viet Nam","Cambodia","15","Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes",66517189.88,"17.9376047781125",17.93,23.81,28.26,10.00,"COW",1,-1,2.00,"Vegetable"
"Viet Nam","Cambodia","16","Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",12652411.65,"5.94518214225413",5.94,23.81,0.45,0.45,"DOG",-1,-1,3.00,"Food Products"
"Viet Nam","Cambodia","17","Sugars and sugar confectionery",2671266.21,"-18.8200090929547",-18.82,23.81,1.53,1.53,"COW",1,-1,3.00,"Food Products"
"Viet Nam","Cambodia","18","Cocoa and cocoa preparations",259920.59,"-24.8425795083145",-24.84,23.81,1.02,1.02,"COW",1,-1,3.00,"Food Products"
